CCODI_UBIGEO,DEPA,PROV,DIS,VOTOS_PL,VALIDOS_PL,EMITIDOS_PL,VOTOS_FP,VALIDOS_FP,EMITIDOS_FP,UBIGEO_INEI,ganador
140116,LIMA,LIMA,PACHACAMAC,27200,46.805,43.979,30914,53.195,49.984,150123,FP
140117,LIMA,LIMA,PUEBLO LIBRE,15089,22.43,21.29,52182,77.57,73.629,150121,FP
140118,LIMA,LIMA,PUCUSANA,2994,36.199,34.43,5277,63.801,60.683,150124,FP
140119,LIMA,LIMA,PUENTE PIEDRA,84600,45.537,42.593,101183,54.463,50.942,150125,FP
140120,LIMA,LIMA,PUNTA HERMOSA,1444,24.97,23.899,4339,75.03,71.814,150126,FP
140121,LIMA,LIMA,PUNTA NEGRA,1292,28.008,26.877,3321,71.992,69.087,150127,FP
140122,LIMA,LIMA,RIMAC,36390,30.258,28.321,83876,69.742,65.279,150128,FP
140123,LIMA,LIMA,SAN BARTOLO,1491,31.043,29.619,3312,68.957,65.793,150129,FP
140124,LIMA,LIMA,SAN ISIDRO,6189,11.836,11.399,46102,88.164,84.912,150131,FP
140125,LIMA,LIMA,BARRANCO,6766,20.85,19.692,25685,79.15,74.755,150104,FP
140126,LIMA,LIMA,SAN MARTIN DE PORRES,133346,34.156,31.905,257061,65.844,61.506,150135,FP
140127,LIMA,LIMA,SAN MIGUEL,22689,21.124,20.037,84719,78.876,74.818,150136,FP
140128,LIMA,LIMA,SANTA MARIA DEL MAR,258,21.044,20.492,968,78.956,76.886,150138,FP
140129,LIMA,LIMA,SANTA ROSA,5039,44.907,42.192,6182,55.093,51.763,150139,FP
140130,LIMA,LIMA,SANTIAGO DE SURCO,42806,17.766,16.968,198131,82.234,78.537,150140,FP
140131,LIMA,LIMA,SURQUILLO,16192,23.706,22.389,52111,76.294,72.054,150141,FP
140132,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,94271,36.408,33.878,164657,63.592,59.173,150143,FP
140133,LIMA,LIMA,JESUS MARIA,18538,25.484,24.145,54207,74.516,70.601,150113,FP
140134,LIMA,LIMA,INDEPENDENCIA,48948,37.375,34.84,82015,62.625,58.377,150112,FP
140135,LIMA,LIMA,EL AGUSTINO,46294,37.644,35.368,76686,62.356,58.586,150111,FP
140136,LIMA,LIMA,SAN JUAN DE MIRAFLORES,87401,35.085,32.824,161710,64.915,60.73,150133,FP
140137,LIMA,LIMA,SAN JUAN DE LURIGANCHO,249696,41.984,39.225,345039,58.016,54.203,150132,FP
140138,LIMA,LIMA,SAN LUIS,12590,29.755,28.214,29722,70.245,66.607,150134,FP
140139,LIMA,LIMA,CIENEGUILLA,7643,43.518,41.167,9920,56.482,53.431,150109,FP
140140,LIMA,LIMA,SAN BORJA,14114,16.034,15.385,73911,83.966,80.569,150130,FP
140141,LIMA,LIMA,VILLA EL SALVADOR,91267,35.642,33.252,164802,64.358,60.044,150142,FP
140142,LIMA,LIMA,LOS OLIVOS,83329,36.309,34.024,146169,63.691,59.682,150117,FP
140143,LIMA,LIMA,SANTA ANITA,59735,41.594,39.217,83878,58.406,55.067,150137,FP
140201,LIMA,CAJATAMBO,CAJATAMBO,574,60.549,55.674,374,39.451,36.275,150301,PL
140205,LIMA,CAJATAMBO,COPA,133,30.858,27.479,298,69.142,61.57,150302,FP
140206,LIMA,CAJATAMBO,GORGOR,297,37.786,35.913,489,62.214,59.129,150303,FP
140207,LIMA,CAJATAMBO,HUANCAPON,205,46.275,42.887,238,53.725,49.791,150304,FP
140208,LIMA,CAJATAMBO,MANAS,228,39.446,38.063,350,60.554,58.431,150305,FP
140301,LIMA,CANTA,CANTA,1020,55.435,53.125,820,44.565,42.708,150401,PL
140302,LIMA,CANTA,ARAHUAY,143,32.353,31.291,299,67.647,65.427,150402,FP
140303,LIMA,CANTA,HUAMANTANGA,151,30.816,29.608,339,69.184,66.471,150403,FP
140304,LIMA,CANTA,HUAROS,281,47.386,45.469,312,52.614,50.485,150404,FP
140305,LIMA,CANTA,LACHAQUI,287,45.556,43.75,343,54.444,52.287,150405,FP
140306,LIMA,CANTA,SAN BUENAVENTURA,119,40.753,40.067,173,59.247,58.249,150406,FP
140307,LIMA,CANTA,SANTA ROSA DE QUIVES,2294,57.988,54.515,1662,42.012,39.496,150407,PL
140401,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,13819,43.537,40.865,17922,56.463,52.999,150501,FP
140402,LIMA,CAÑETE,CALANGO,636,43.681,41.623,820,56.319,53.665,150503,FP
140403,LIMA,CAÑETE,CERRO AZUL,1968,41.362,39.009,2790,58.638,55.302,150504,FP
140404,LIMA,CAÑETE,COAYLLO,347,37.232,36.146,585,62.768,60.938,150506,FP
140405,LIMA,CAÑETE,CHILCA,4488,43.628,41.387,5799,56.372,53.477,150505,FP
140406,LIMA,CAÑETE,IMPERIAL,10960,46.443,43.956,12639,53.557,50.69,150507,FP
140407,LIMA,CAÑETE,LUNAHUANA,862,32.577,30.974,1784,67.423,64.103,150508,FP
140408,LIMA,CAÑETE,MALA,8456,47.153,43.941,9477,52.847,49.247,150509,FP
140409,LIMA,CAÑETE,NUEVO IMPERIAL,6226,47.632,44.963,6845,52.368,49.433,150510,FP
140410,LIMA,CAÑETE,PACARAN,539,50.801,49.045,522,49.199,47.498,150511,PL
140411,LIMA,CAÑETE,QUILMANA,4438,47.108,44.688,4983,52.892,50.176,150512,FP
140412,LIMA,CAÑETE,SAN ANTONIO,1137,46.713,44.053,1297,53.287,50.252,150513,FP
140413,LIMA,CAÑETE,SAN LUIS,3739,45.743,43.306,4435,54.257,51.367,150514,FP
140414,LIMA,CAÑETE,SANTA CRUZ DE FLORES,886,49.944,48.31,888,50.056,48.419,150515,FP
140415,LIMA,CAÑETE,ZUÑIGA,505,58.18,56.742,363,41.82,40.787,150516,PL
140416,LIMA,CAÑETE,ASIA,3042,45.471,43.827,3648,54.529,52.557,150502,FP
140501,LIMA,HUAURA,HUACHO,14273,38.648,35.989,22658,61.352,57.132,150801,FP
140502,LIMA,HUAURA,AMBAR,431,36.188,34.535,760,63.812,60.897,150802,FP
140504,LIMA,HUAURA,CALETA DE CARQUIN,981,29.015,26.855,2400,70.985,65.699,150803,FP
140505,LIMA,HUAURA,CHECRAS,150,33.632,32.189,296,66.368,63.519,150804,FP
140506,LIMA,HUAURA,HUALMAY,6947,44.866,41.973,8537,55.134,51.58,150805,FP
140507,LIMA,HUAURA,HUAURA,11262,55.306,51.701,9101,44.694,41.78,150806,PL
140508,LIMA,HUAURA,LEONCIO PRADO,288,23.529,22.985,936,76.471,74.701,150807,FP
140509,LIMA,HUAURA,PACCHO,308,40.741,38.987,448,59.259,56.709,150808,FP
140511,LIMA,HUAURA,SANTA LEONOR,152,31.405,28.044,332,68.595,61.255,150809,FP
140512,LIMA,HUAURA,SANTA MARIA,9130,45.098,42.294,11115,54.902,51.489,150810,FP
140513,LIMA,HUAURA,SAYAN,7374,59.172,55.826,5088,40.828,38.519,150811,PL
140516,LIMA,HUAURA,VEGUETA,7477,54.26,50.881,6303,45.74,42.892,150812,PL
140601,LIMA,HUAROCHIRI,MATUCANA,1796,53.644,50.634,1552,46.356,43.755,150701,PL
140602,LIMA,HUAROCHIRI,ANTIOQUIA,459,42.421,41.203,623,57.579,55.925,150702,FP
140603,LIMA,HUAROCHIRI,CALLAHUANCA,278,45.425,43.918,334,54.575,52.765,150703,FP
140604,LIMA,HUAROCHIRI,CARAMPOMA,178,64.727,62.238,97,35.273,33.916,150704,PL
140605,LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,446,62.64,59.546,266,37.36,35.514,150724,PL
140606,LIMA,HUAROCHIRI,CUENCA,200,60.06,58.997,133,39.94,39.233,150706,PL
140607,LIMA,HUAROCHIRI,CHICLA,773,69.765,66.984,335,30.235,29.029,150705,PL
140608,LIMA,HUAROCHIRI,HUANZA,243,64.973,62.791,131,35.027,33.85,150708,PL
140609,LIMA,HUAROCHIRI,HUAROCHIRI,441,55.194,52.189,358,44.806,42.367,150709,PL
140610,LIMA,HUAROCHIRI,LAHUAYTAMBO,222,59.043,55.362,154,40.957,38.404,150710,PL
140611,LIMA,HUAROCHIRI,LANGA,294,50.865,49.082,284,49.135,47.412,150711,PL
140612,LIMA,HUAROCHIRI,MARIATANA,456,55.407,52.535,367,44.593,42.281,150713,PL
140613,LIMA,HUAROCHIRI,RICARDO PALMA,2264,48.877,46.393,2368,51.123,48.525,150714,FP
140614,LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,568,59.044,57.085,394,40.956,39.598,150715,PL
140615,LIMA,HUAROCHIRI,SAN ANTONIO,13449,56.204,52.49,10480,43.796,40.902,150716,PL
140616,LIMA,HUAROCHIRI,SAN BARTOLOME,517,56.257,54.193,402,43.743,42.138,150717,PL
140617,LIMA,HUAROCHIRI,SAN DAMIAN,251,27.889,26.759,649,72.111,69.19,150718,FP
140618,LIMA,HUAROCHIRI,SANGALLAYA,155,44.928,42.12,190,55.072,51.63,150726,FP
140619,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,103,48.585,45.575,109,51.415,48.23,150720,FP
140620,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,468,64.73,61.905,255,35.27,33.73,150721,PL
140621,LIMA,HUAROCHIRI,SAN MATEO,1452,52.024,49.472,1339,47.976,45.622,150722,PL
140622,LIMA,HUAROCHIRI,SAN MATEO DE OTAO,476,34.846,33.427,890,65.154,62.5,150723,FP
140623,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,83,64.341,61.029,46,35.659,33.824,150725,PL
140624,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,723,48.168,45.731,778,51.832,49.209,150727,FP
140625,LIMA,HUAROCHIRI,SANTA EULALIA,4036,50.019,47.51,4033,49.981,47.475,150728,PL
140626,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,121,44.161,43.525,153,55.839,55.036,150729,FP
140627,LIMA,HUAROCHIRI,SANTIAGO DE TUNA,122,32.447,31.606,254,67.553,65.803,150730,FP
140628,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,1570,50.144,48.189,1561,49.856,47.913,150731,PL
140629,LIMA,HUAROCHIRI,SURCO,723,59.555,56.221,491,40.445,38.18,150732,PL
140630,LIMA,HUAROCHIRI,HUACHUPAMPA,189,53.693,52.066,163,46.307,44.904,150707,PL
140631,LIMA,HUAROCHIRI,LARAOS,108,52.683,50.704,97,47.317,45.54,150712,PL
140632,LIMA,HUAROCHIRI,SAN JUAN DE IRIS,127,55.459,53.361,102,44.541,42.857,150719,PL
140701,LIMA,YAUYOS,YAUYOS,556,68.983,61.778,250,31.017,27.778,151001,PL
140702,LIMA,YAUYOS,ALIS,150,76.531,74.257,46,23.469,22.772,151002,PL
140703,LIMA,YAUYOS,AYAUCA,507,65.674,63.614,265,34.326,33.25,151003,PL
140704,LIMA,YAUYOS,AYAVIRI,112,36.482,34.891,195,63.518,60.748,151004,FP
140705,LIMA,YAUYOS,AZANGARO,171,58.163,55.519,123,41.837,39.935,151005,PL
140706,LIMA,YAUYOS,CACRA,192,69.314,64.214,85,30.686,28.428,151006,PL
140707,LIMA,YAUYOS,CARANIA,63,52.066,50.806,58,47.934,46.774,151007,PL
140708,LIMA,YAUYOS,COCHAS,39,42.391,41.489,53,57.609,56.383,151010,FP
140709,LIMA,YAUYOS,COLONIA,507,64.917,60.791,274,35.083,32.854,151011,PL
140710,LIMA,YAUYOS,CHOCOS,536,70.619,69.161,223,29.381,28.774,151009,PL
140711,LIMA,YAUYOS,HUAMPARA,62,46.617,45.926,71,53.383,52.593,151013,FP
140712,LIMA,YAUYOS,HUANCAYA,123,50.204,49.2,122,49.796,48.8,151014,PL
140713,LIMA,YAUYOS,HUANGASCAR,243,64.973,61.99,131,35.027,33.418,151015,PL
140714,LIMA,YAUYOS,HUANTAN,229,55.854,52.765,181,44.146,41.705,151016,PL
140715,LIMA,YAUYOS,HUAÑEC,110,43.307,41.985,144,56.693,54.962,151017,FP
140716,LIMA,YAUYOS,LARAOS,164,63.077,60.517,96,36.923,35.424,151018,PL
140717,LIMA,YAUYOS,LINCHA,346,62.23,58.944,210,37.77,35.775,151019,PL
140718,LIMA,YAUYOS,MIRAFLORES,66,55.932,51.969,52,44.068,40.945,151021,PL
140719,LIMA,YAUYOS,OMAS,233,50.433,49.574,229,49.567,48.723,151022,PL
140720,LIMA,YAUYOS,QUINCHES,148,38.342,35.922,238,61.658,57.767,151024,FP
140721,LIMA,YAUYOS,QUINOCAY,160,46.243,43.597,186,53.757,50.681,151025,FP
140722,LIMA,YAUYOS,SAN JOAQUIN,38,33.043,32.479,77,66.957,65.812,151026,FP
140723,LIMA,YAUYOS,SAN PEDRO DE PILAS,90,43.062,41.284,119,56.938,54.587,151027,FP
140724,LIMA,YAUYOS,TANTA,123,38.679,37.615,195,61.321,59.633,151028,FP
140725,LIMA,YAUYOS,TAURIPAMPA,314,72.854,71.854,117,27.146,26.773,151029,PL
140726,LIMA,YAUYOS,TUPE,262,74.432,70.811,90,25.568,24.324,151031,PL
140727,LIMA,YAUYOS,TOMAS,240,64.865,60.453,130,35.135,32.746,151030,PL
140728,LIMA,YAUYOS,VIÑAC,686,61.58,57.744,428,38.42,36.027,151032,PL
140729,LIMA,YAUYOS,VITIS,118,76.129,74.684,37,23.871,23.418,151033,PL
140730,LIMA,YAUYOS,HONGOS,99,41.772,40.741,138,58.228,56.79,151012,FP
140731,LIMA,YAUYOS,MADEAN,261,55.297,51.889,211,44.703,41.948,151020,PL
140732,LIMA,YAUYOS,PUTINZA,220,55,53.269,180,45,43.584,151023,PL
140733,LIMA,YAUYOS,CATAHUASI,477,61.628,59.774,297,38.372,37.218,151008,PL
140801,LIMA,HUARAL,HUARAL,26171,42.422,39.475,35521,57.578,53.578,150601,FP
140802,LIMA,HUARAL,ATAVILLOS ALTO,148,40.217,36.816,220,59.783,54.726,150602,FP
140803,LIMA,HUARAL,ATAVILLOS BAJO,222,43.023,42.205,294,56.977,55.894,150603,FP
140804,LIMA,HUARAL,AUCALLAMA,4212,46.296,42.988,4886,53.704,49.867,150604,FP
140805,LIMA,HUARAL,CHANCAY,14933,45.404,41.957,17956,54.596,50.451,150605,FP
140806,LIMA,HUARAL,IHUARI,626,42.556,41.049,845,57.444,55.41,150606,FP
140807,LIMA,HUARAL,LAMPIAN,131,45.804,43.667,155,54.196,51.667,150607,FP
140808,LIMA,HUARAL,PACARAOS,148,30.266,28.963,341,69.734,66.732,150608,FP
140809,LIMA,HUARAL,SAN MIGUEL DE ACOS,178,38.197,37.161,288,61.803,60.125,150609,FP
140810,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,134,41.358,40.606,190,58.642,57.576,150612,FP
140811,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,66,31.731,29.73,142,68.269,63.964,150610,FP
140812,LIMA,HUARAL,SUMBILCA,154,32.353,31.429,322,67.647,65.714,150611,FP
140901,LIMA,BARRANCA,BARRANCA,16199,41.455,38.803,22877,58.545,54.799,150201,FP
140902,LIMA,BARRANCA,PARAMONGA,6576,50.839,47.442,6359,49.161,45.877,150202,PL
140903,LIMA,BARRANCA,PATIVILCA,4549,45.174,42.598,5521,54.826,51.7,150203,FP
140904,LIMA,BARRANCA,SUPE,5838,43.367,40.598,7624,56.633,53.018,150204,FP
140905,LIMA,BARRANCA,SUPE PUERTO,2887,46.557,42.537,3314,53.443,48.829,150205,FP
141001,LIMA,OYON,OYON,2878,64.805,60.564,1563,35.195,32.891,150901,PL
141002,LIMA,OYON,NAVAN,263,52.39,51.367,239,47.61,46.68,150905,PL
141003,LIMA,OYON,CAUJUL,87,29.392,28.713,209,70.608,68.977,150903,FP
141004,LIMA,OYON,ANDAJES,103,38.433,37.729,165,61.567,60.44,150902,FP
141005,LIMA,OYON,PACHANGARA,680,42.821,40.743,908,57.179,54.404,150906,FP
141006,LIMA,OYON,COCHAMARCA,408,45.998,44.3,479,54.002,52.009,150904,FP
150101,LORETO,MAYNAS,IQUITOS,35871,43.808,40.727,46012,56.192,52.241,160101,FP
150102,LORETO,MAYNAS,ALTO NANAY,475,30.101,29.285,1103,69.899,68.002,160102,FP
150103,LORETO,MAYNAS,FERNANDO LORES,3731,55.25,52.772,3022,44.75,42.744,160103,PL
150104,LORETO,MAYNAS,LAS AMAZONAS,1914,51.396,48.976,1810,48.604,46.315,160105,PL
150105,LORETO,MAYNAS,MAZAN,3935,71.132,66.235,1597,28.868,26.881,160106,PL
150106,LORETO,MAYNAS,NAPO,2481,57.725,0,1817,42.275,0,160107,PL
150108,LORETO,MAYNAS,TORRES CAUSANA,929,72.352,0,355,27.648,0,160110,PL
150110,LORETO,MAYNAS,INDIANA,2630,53.099,50.067,2323,46.901,44.222,160104,PL
150111,LORETO,MAYNAS,PUNCHANA,16365,41.791,38.648,22794,58.209,53.831,160108,FP
150112,LORETO,MAYNAS,BELEN,12382,39.733,36.849,18781,60.267,55.893,160112,FP
150113,LORETO,MAYNAS,SAN JUAN BAUTISTA,22233,44.137,40.903,28140,55.863,51.77,160113,FP
150201,LORETO,ALTO AMAZONAS,YURIMAGUAS,23142,63.647,59.7,13218,36.353,34.099,160201,PL
150202,LORETO,ALTO AMAZONAS,BALSAPUERTO,5103,93.393,86.025,361,6.607,6.086,160202,PL
150205,LORETO,ALTO AMAZONAS,JEBEROS,1113,77.941,74.498,315,22.059,21.084,160205,PL
150206,LORETO,ALTO AMAZONAS,LAGUNAS,3455,70.496,66.763,1446,29.504,27.942,160206,PL
150210,LORETO,ALTO AMAZONAS,SANTA CRUZ,1253,81.576,77.778,283,18.424,17.567,160210,PL
150211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,1968,79.805,74.687,498,20.195,18.899,160211,PL
150301,LORETO,LORETO,NAUTA,6456,50.179,47.499,6410,49.821,47.16,160301,PL
150302,LORETO,LORETO,PARINARI,937,39.271,37.997,1449,60.729,58.759,160302,FP
150303,LORETO,LORETO,TIGRE,656,24.82,23.504,1987,75.18,71.193,160303,FP
150304,LORETO,LORETO,URARINAS,1578,42.534,39.127,2132,57.466,52.864,160305,FP
150305,LORETO,LORETO,TROMPETEROS,1197,49.504,46.648,1221,50.496,47.584,160304,FP
150401,LORETO,REQUENA,REQUENA,4522,41.005,39.226,6506,58.995,56.437,160501,FP
150402,LORETO,REQUENA,ALTO TAPICHE,145,23.732,23.2,466,76.268,74.56,160502,FP
150403,LORETO,REQUENA,CAPELO,285,24.783,23.671,865,75.217,71.844,160503,FP
150404,LORETO,REQUENA,EMILIO SAN MARTIN,775,34.353,32.563,1481,65.647,62.227,160504,FP
150405,LORETO,REQUENA,MAQUIA,862,31.985,30.775,1833,68.015,65.441,160505,FP
150406,LORETO,REQUENA,PUINAHUA,463,23.928,22.83,1472,76.072,72.584,160506,FP
150407,LORETO,REQUENA,SAQUENA,658,48.24,46.733,706,51.76,50.142,160507,FP
150408,LORETO,REQUENA,SOPLIN,90,38.136,36.437,146,61.864,59.109,160508,FP
150409,LORETO,REQUENA,TAPICHE,159,39.454,38.592,244,60.546,59.223,160509,FP
150410,LORETO,REQUENA,JENARO HERRERA,538,30.902,29.528,1203,69.098,66.026,160510,FP
150411,LORETO,REQUENA,YAQUERANA,206,21.215,0,765,78.785,0,160511,FP
150501,LORETO,UCAYALI,CONTAMANA,5856,57.299,53.735,4364,42.701,40.044,160601,PL
150502,LORETO,UCAYALI,VARGAS GUERRA,2155,64.386,61.291,1192,35.614,33.902,160606,PL
